   ;DATA_ACTUAL_DATE;DATA_ACTUAL_END_DATE;CURRENCY_RK;REDUCED_COURCE;CODE_ISO_NUM
5627;2017-07-01;2017-07-03;41;2.28058;980
5628;2017-07-01;2017-07-03;427870281;30.6193;933
5629;2017-07-01;2017-07-03;409611215;6.73695;972
5630;2017-07-01;2017-07-03;205699734;.219048;348
5631;2017-07-01;2017-07-03;205699733;2.58487;203
5632;2017-07-01;2017-07-03;62;8.75954;156
5633;2017-07-01;2017-07-03;59;7.60825;344
5634;2017-07-01;2017-07-03;58;34.6477;100
5635;2017-07-01;2017-07-03;25;17.9724;986
5636;2016-07-01;2050-12-31;38;31.8884;974
5637;2017-07-01;2017-07-03;28;.183719;398
5638;2017-07-01;2017-07-03;57;.858331;417
5639;2017-07-01;2017-07-03;21;16.8711;949
5640;2017-07-01;2017-07-03;40;7.09224;578
5641;2017-07-01;2017-07-03;39;45.5908;036
5642;2017-07-01;2017-07-03;37;.530116;392
5643;2017-07-01;2017-07-03;36;16.0179;985
5644;2017-07-01;2017-07-03;35;59.3862;840
5645;2017-07-01;2017-07-03;31;77.1902;826
5646;2017-07-01;2017-07-03;30;61.9768;756
5647;2017-07-01;2017-07-03;29;7.01782;752
5648;2017-07-01;2017-07-03;55;.0518596;410
5649;2017-07-01;2017-07-03;50;.916843;356
5650;2017-07-01;2017-07-03;44;67.8072;978
5651;2017-07-01;2017-07-03;43;9.11488;208
5652;2017-07-01;2017-07-03;42;45.7204;124
5653;2017-07-01;2017-07-03;41;2.28058;980
5654;2017-07-01;2017-07-03;427870281;30.6193;933
5655;2017-07-01;2017-07-03;409611215;6.73695;972
5656;2017-07-01;2017-07-03;205699734;.219048;348
5657;2017-07-01;2017-07-03;205699733;2.58487;203
5658;2017-07-01;2017-07-03;62;8.75954;156
5659;2017-07-01;2017-07-03;59;7.60825;344
5660;2017-07-01;2017-07-03;58;34.6477;100
5661;2017-07-01;2017-07-03;25;17.9724;986
5662;2016-07-01;2050-12-31;38;31.8884;974
5663;2017-07-01;2017-07-03;28;.183719;398
5664;2017-07-01;2017-07-03;57;.858331;417
5665;2017-07-01;2017-07-03;21;16.8711;949
5666;2017-07-01;2017-07-03;40;7.09224;578
5667;2017-07-01;2017-07-03;39;45.5908;036
5668;2017-07-01;2017-07-03;37;.530116;392
5669;2017-07-01;2017-07-03;36;16.0179;985
5670;2017-07-01;2017-07-03;35;59.3862;840
5671;2017-07-01;2017-07-03;31;77.1902;826
5672;2017-07-01;2017-07-03;30;61.9768;756
5673;2017-07-01;2017-07-03;29;7.01782;752
5674;2017-07-01;2017-07-03;55;.0518596;410
5675;2017-07-01;2017-07-03;50;.916843;356
5676;2017-07-01;2017-07-03;44;67.8072;978
5677;2017-07-01;2017-07-03;43;9.11488;208
5678;2017-07-01;2017-07-03;42;45.7204;124
5679;2017-07-01;2017-07-03;41;2.28058;980
5680;2017-07-01;2017-07-03;427870281;30.6193;933
5681;2017-07-01;2017-07-03;409611215;6.73695;972
5682;2017-07-01;2017-07-03;205699734;.219048;348
5683;2017-07-01;2017-07-03;205699733;2.58487;203
5684;2017-07-01;2017-07-03;62;8.75954;156
5685;2017-07-01;2017-07-03;59;7.60825;344
5686;2017-07-01;2017-07-03;58;34.6477;100
5687;2017-07-01;2017-07-03;25;17.9724;986
5688;2016-07-01;2050-12-31;38;31.8884;974
5689;2017-06-30;2017-06-30;21;16.8287;949
5690;2017-06-30;2017-06-30;205699734;.217714;348
5691;2017-06-30;2017-06-30;28;.183752;398
5692;2017-06-30;2017-06-30;25;18.0089;986
5693;2017-06-30;2017-06-30;35;59.0855;840
5694;2017-06-30;2017-06-30;31;76.7343;826
5695;2017-06-30;2017-06-30;30;61.7016;756
5696;2017-06-30;2017-06-30;39;45.3127;036
5697;2017-06-30;2017-06-30;37;.524855;392
5698;2017-06-30;2017-06-30;36;15.9256;985
5699;2017-06-30;2017-06-30;42;45.3527;124
5700;2017-06-30;2017-06-30;41;2.26468;980
5701;2017-06-30;2017-06-30;40;7.06114;578
5702;2017-06-30;2017-06-30;50;.915557;356
5703;2017-06-30;2017-06-30;44;67.4993;978
5704;2017-06-30;2017-06-30;43;9.07723;208
5705;2017-06-30;2017-06-30;58;34.5146;100
5706;2017-06-30;2017-06-30;57;.856063;417
5707;2017-06-30;2017-06-30;55;.0518521;410
5708;2017-06-30;2017-06-30;205699733;2.56659;203
5709;2017-06-30;2017-06-30;62;8.71712;156
5710;2017-06-30;2017-06-30;59;7.5705;344
5711;2017-06-30;2017-06-30;427870281;30.562;933
5712;2017-06-30;2017-06-30;409611215;6.70284;972
5713;2017-06-30;2017-06-30;29;6.94993;752
5714;2016-07-01;2050-12-31;38;31.8884;974
5715;2017-06-29;2017-06-29;21;16.9152;949
5716;2017-06-29;2017-06-29;205699734;.218681;348
5717;2017-06-29;2017-06-29;28;.184142;398
5718;2017-06-29;2017-06-29;25;17.9694;986
5719;2017-06-29;2017-06-29;35;59.5415;840
5720;2017-06-29;2017-06-29;31;76.3322;826
5721;2017-06-29;2017-06-29;30;62.0547;756
5722;2017-06-29;2017-06-29;39;45.2277;036
5723;2017-06-29;2017-06-29;37;.531763;392
5724;2017-06-29;2017-06-29;36;16.0187;985
5725;2017-06-29;2017-06-29;42;45.2443;124
5726;2017-06-29;2017-06-29;41;2.28303;980
5727;2017-06-29;2017-06-29;40;7.06925;578
5728;2017-06-29;2017-06-29;50;.922159;356
5729;2017-06-29;2017-06-29;44;67.6868;978
5730;2017-06-29;2017-06-29;43;9.11117;208
5731;2017-06-29;2017-06-29;58;34.6413;100
5732;2017-06-29;2017-06-29;57;.864173;417
5733;2017-06-29;2017-06-29;55;.051955;410
5734;2017-06-29;2017-06-29;205699733;2.57839;203
5735;2017-06-29;2017-06-29;62;8.75739;156
5736;2017-06-29;2017-06-29;59;7.6304;344
5737;2017-06-29;2017-06-29;427870281;30.8186;933
5738;2017-06-29;2017-06-29;409611215;6.7584;972
5739;2017-06-29;2017-06-29;29;6.9281;752
5740;2016-07-01;2050-12-31;38;31.8884;974
5741;2017-06-28;2017-06-28;21;16.8515;949
5742;2017-06-28;2017-06-28;205699734;.214047;348
5743;2017-06-28;2017-06-28;28;.182604;398
5744;2017-06-28;2017-06-28;25;17.8632;986
5745;2017-06-28;2017-06-28;35;58.8843;840
5746;2017-06-28;2017-06-28;31;75.0363;826
5747;2017-06-28;2017-06-28;30;60.8058;756
5748;2017-06-28;2017-06-28;39;44.8286;036
5749;2017-06-28;2017-06-28;37;.527874;392
5750;2017-06-28;2017-06-28;36;15.7192;985
5751;2017-06-28;2017-06-28;42;44.5115;124
5752;2017-06-28;2017-06-28;41;2.25697;980
5753;2017-06-28;2017-06-28;40;6.96345;578
5754;2017-06-28;2017-06-28;50;.913749;356
5755;2017-06-28;2017-06-28;44;65.9563;978
5756;2017-06-28;2017-06-28;43;8.90002;208
5757;2017-06-28;2017-06-28;58;33.8357;100
5758;2017-06-28;2017-06-28;57;.85451;417
5759;2017-06-28;2017-06-28;55;.0518259;410
5760;2017-06-28;2017-06-28;205699733;2.52149;203
5761;2017-06-28;2017-06-28;62;8.64649;156
5762;2017-06-28;2017-06-28;59;7.54898;344
5763;2017-06-28;2017-06-28;427870281;30.629;933
5764;2017-06-28;2017-06-28;409611215;6.68213;972
5765;2017-06-28;2017-06-28;29;6.77906;752
5766;2016-07-01;2050-12-31;38;31.8884;974
5767;2017-06-27;2017-06-27;21;16.8865;949
5768;2017-06-27;2017-06-27;205699734;.21336;348
5769;2017-06-27;2017-06-27;28;.181887;398
5770;2017-06-27;2017-06-27;25;17.6503;986
5771;2017-06-27;2017-06-27;35;59.0014;840
5772;2017-06-27;2017-06-27;31;75.1206;826
5773;2017-06-27;2017-06-27;30;60.7823;756
5774;2017-06-27;2017-06-27;39;44.67;036
5775;2017-06-27;2017-06-27;37;.528473;392
5776;2017-06-27;2017-06-27;36;15.6802;985
5777;2017-06-27;2017-06-27;42;44.5226;124
5778;2017-06-27;2017-06-27;41;2.26636;980
5779;2017-06-27;2017-06-27;40;6.97754;578
5780;2017-06-27;2017-06-27;50;.915673;356
5781;2017-06-27;2017-06-27;44;66.0816;978
5782;2017-06-27;2017-06-27;43;8.87773;208
5783;2017-06-27;2017-06-27;58;33.7498;100
5784;2017-06-27;2017-06-27;57;.856085;417
5785;2017-06-27;2017-06-27;55;.051891;410
5786;2017-06-27;2017-06-27;205699733;2.5153;203
5787;2017-06-27;2017-06-27;62;8.62871;156
5788;2017-06-27;2017-06-27;59;7.56457;344
5789;2017-06-27;2017-06-27;427870281;30.6979;933
5790;2017-06-27;2017-06-27;409611215;6.69535;972
5791;2017-06-27;2017-06-27;29;6.76195;752
5792;2016-07-01;2050-12-31;38;31.8884;974
5793;2017-06-24;2017-06-26;21;17.0272;949
5794;2017-06-24;2017-06-26;205699734;.215756;348
5795;2017-06-24;2017-06-26;28;.182947;398
5796;2017-06-24;2017-06-26;25;17.8532;986
5797;2017-06-24;2017-06-26;35;59.6564;840
5798;2017-06-24;2017-06-26;31;75.9903;826
5799;2017-06-24;2017-06-26;30;61.5522;756
5800;2017-06-24;2017-06-26;39;45.2136;036
5801;2017-06-24;2017-06-26;37;.536261;392
5802;2017-06-24;2017-06-26;36;15.7704;985
5803;2017-06-24;2017-06-26;42;45.1429;124
5804;2017-06-24;2017-06-26;41;2.29188;980
5805;2017-06-24;2017-06-26;40;7.05584;578
5806;2017-06-24;2017-06-26;50;.925551;356
5807;2017-06-24;2017-06-26;44;66.678;978
5808;2017-06-24;2017-06-26;43;8.97035;208
5809;2017-06-24;2017-06-26;58;34.1108;100
5810;2017-06-24;2017-06-26;57;.865966;417
5811;2017-06-24;2017-06-26;55;.052471;410
5812;2017-06-24;2017-06-26;205699733;2.53846;203
5813;2017-06-24;2017-06-26;62;8.72323;156
5814;2017-06-24;2017-06-26;59;7.64914;344
5815;2017-06-24;2017-06-26;427870281;30.9742;933
5816;2017-06-24;2017-06-26;409611215;6.77529;972
5817;2017-06-24;2017-06-26;29;6.82825;752
5818;2016-07-01;2050-12-31;38;31.8884;974
5819;2017-06-24;2017-06-26;21;17.0272;949
5820;2017-06-24;2017-06-26;205699734;.215756;348
5821;2017-06-24;2017-06-26;28;.182947;398
5822;2017-06-24;2017-06-26;25;17.8532;986
5823;2017-06-24;2017-06-26;35;59.6564;840
5824;2017-06-24;2017-06-26;31;75.9903;826
5825;2017-06-24;2017-06-26;30;61.5522;756
5826;2017-06-24;2017-06-26;39;45.2136;036
5827;2017-06-24;2017-06-26;37;.536261;392
5828;2017-06-24;2017-06-26;36;15.7704;985
5829;2017-06-24;2017-06-26;42;45.1429;124
5830;2017-06-24;2017-06-26;41;2.29188;980
5831;2017-06-24;2017-06-26;40;7.05584;578
5832;2017-06-24;2017-06-26;50;.925551;356
5833;2017-06-24;2017-06-26;44;66.678;978
5834;2017-06-24;2017-06-26;43;8.97035;208
5835;2017-06-24;2017-06-26;58;34.1108;100
5836;2017-06-24;2017-06-26;57;.865966;417
5837;2017-06-24;2017-06-26;55;.052471;410
5838;2017-06-24;2017-06-26;205699733;2.53846;203
5839;2017-06-24;2017-06-26;62;8.72323;156
5840;2017-06-24;2017-06-26;59;7.64914;344
5841;2017-06-24;2017-06-26;427870281;30.9742;933
5842;2017-06-24;2017-06-26;409611215;6.77529;972
5843;2017-06-24;2017-06-26;29;6.82825;752
5844;2016-07-01;2050-12-31;38;31.8884;974
5845;2017-06-24;2017-06-26;21;17.0272;949
5846;2017-06-24;2017-06-26;205699734;.215756;348
5847;2017-06-24;2017-06-26;28;.182947;398
5848;2017-06-24;2017-06-26;25;17.8532;986
5849;2017-06-24;2017-06-26;35;59.6564;840
5850;2017-06-24;2017-06-26;31;75.9903;826
5851;2017-06-24;2017-06-26;30;61.5522;756
5852;2017-06-24;2017-06-26;39;45.2136;036
5853;2017-06-24;2017-06-26;37;.536261;392
5854;2017-06-24;2017-06-26;36;15.7704;985
5855;2017-06-24;2017-06-26;42;45.1429;124
5856;2017-06-24;2017-06-26;41;2.29188;980
5857;2017-06-24;2017-06-26;40;7.05584;578
5858;2017-06-24;2017-06-26;50;.925551;356
5859;2017-06-24;2017-06-26;44;66.678;978
5860;2017-06-24;2017-06-26;43;8.97035;208
5861;2017-06-24;2017-06-26;58;34.1108;100
5862;2017-06-24;2017-06-26;57;.865966;417
5863;2017-06-24;2017-06-26;55;.052471;410
5864;2017-06-24;2017-06-26;205699733;2.53846;203
5865;2017-06-24;2017-06-26;62;8.72323;156
5866;2017-06-24;2017-06-26;59;7.64914;344
5867;2017-06-24;2017-06-26;427870281;30.9742;933
5868;2017-06-24;2017-06-26;409611215;6.77529;972
5869;2017-06-24;2017-06-26;29;6.82825;752
5870;2016-07-01;2050-12-31;38;31.8884;974
5871;2017-06-23;2017-06-23;21;17.0779;949
5872;2017-06-23;2017-06-23;205699734;.217196;348
5873;2017-06-23;2017-06-23;28;.183471;398
5874;2017-06-23;2017-06-23;25;18.0354;986
5875;2017-06-23;2017-06-23;35;60.1482;840
5876;2017-06-23;2017-06-23;31;76.1536;826
5877;2017-06-23;2017-06-23;30;61.8109;756
5878;2017-06-23;2017-06-23;39;45.3938;036
5879;2017-06-23;2017-06-23;37;.541802;392
5880;2017-06-23;2017-06-23;36;15.8189;985
5881;2017-06-23;2017-06-23;42;45.1529;124
5882;2017-06-23;2017-06-23;41;2.31073;980
5883;2017-06-23;2017-06-23;40;7.07318;578
5884;2017-06-23;2017-06-23;50;.932097;356
5885;2017-06-23;2017-06-23;44;67.1495;978
5886;2017-06-23;2017-06-23;43;9.02611;208
5887;2017-06-23;2017-06-23;58;34.3194;100
5888;2017-06-23;2017-06-23;57;.875647;417
5889;2017-06-23;2017-06-23;55;.05266;410
5890;2017-06-23;2017-06-23;205699733;2.55417;203
5891;2017-06-23;2017-06-23;62;8.80518;156
5892;2017-06-23;2017-06-23;59;7.71249;344
5893;2017-06-23;2017-06-23;427870281;31.1972;933
5894;2017-06-23;2017-06-23;409611215;6.85332;972
5895;2017-06-23;2017-06-23;29;6.87534;752
5896;2016-07-01;2050-12-31;38;31.8884;974
5897;2017-06-22;2017-06-22;21;16.9219;949
5898;2017-06-22;2017-06-22;205699734;.215948;348
5899;2017-06-22;2017-06-22;28;.183523;398
5900;2017-06-22;2017-06-22;25;18.0343;986
5901;2017-06-22;2017-06-22;35;60;840
5902;2017-06-22;2017-06-22;31;75.636;826
5903;2017-06-22;2017-06-22;30;61.5511;756
5904;2017-06-22;2017-06-22;39;45.36;036
5905;2017-06-22;2017-06-22;37;.539714;392
5906;2017-06-22;2017-06-22;36;15.7402;985
5907;2017-06-22;2017-06-22;42;45.1365;124
5908;2017-06-22;2017-06-22;41;2.3057;980
5909;2017-06-22;2017-06-22;40;7.00779;578
5910;2017-06-22;2017-06-22;50;.928074;356
5911;2017-06-22;2017-06-22;44;66.798;978
5912;2017-06-22;2017-06-22;43;8.9772;208
5913;2017-06-22;2017-06-22;58;34.1413;100
5914;2017-06-22;2017-06-22;57;.873362;417
5915;2017-06-22;2017-06-22;55;.0523976;410
5916;2017-06-22;2017-06-22;205699733;2.53829;203
5917;2017-06-22;2017-06-22;62;8.7858;156
5918;2017-06-22;2017-06-22;59;7.69201;344
5919;2017-06-22;2017-06-22;427870281;31.2337;933
5920;2017-06-22;2017-06-22;409611215;6.81044;972
5921;2017-06-22;2017-06-22;29;6.82827;752
5922;2016-07-01;2050-12-31;38;31.8884;974
5923;2017-06-21;2017-06-21;21;16.6416;949
5924;2017-06-21;2017-06-21;205699734;.211961;348
5925;2017-06-21;2017-06-21;28;.181774;398
5926;2017-06-21;2017-06-21;25;17.8457;986
5927;2017-06-21;2017-06-21;35;58.5786;840
5928;2017-06-21;2017-06-21;31;74.2894;826
5929;2017-06-21;2017-06-21;30;60.1053;756
5930;2017-06-21;2017-06-21;39;44.6545;036
5931;2017-06-21;2017-06-21;37;.524968;392
5932;2017-06-21;2017-06-21;36;15.4643;985
5933;2017-06-21;2017-06-21;42;44.3173;124
5934;2017-06-21;2017-06-21;41;2.24978;980
5935;2017-06-21;2017-06-21;40;6.91821;578
5936;2017-06-21;2017-06-21;50;.909323;356
5937;2017-06-21;2017-06-21;44;65.321;978
5938;2017-06-21;2017-06-21;43;8.782;208
5939;2017-06-21;2017-06-21;58;33.3952;100
5940;2017-06-21;2017-06-21;57;.854538;417
5941;2017-06-21;2017-06-21;55;.0515017;410
5942;2017-06-21;2017-06-21;205699733;2.49324;203
5943;2017-06-21;2017-06-21;62;8.58081;156
5944;2017-06-21;2017-06-21;59;7.51075;344
5945;2017-06-21;2017-06-21;427870281;30.8308;933
5946;2017-06-21;2017-06-21;409611215;6.6491;972
5947;2017-06-21;2017-06-21;29;6.70481;752
5948;2016-07-01;2050-12-31;38;31.8884;974
5949;2017-06-20;2017-06-20;21;16.5289;949
5950;2017-06-20;2017-06-20;205699734;.210923;348
5951;2017-06-20;2017-06-20;28;.181007;398
5952;2017-06-20;2017-06-20;25;17.616;986
5953;2017-06-20;2017-06-20;35;57.9585;840
5954;2017-06-20;2017-06-20;31;74.1811;826
5955;2017-06-20;2017-06-20;30;59.6342;756
5956;2017-06-20;2017-06-20;37;.521843;392
5957;2017-06-20;2017-06-20;36;15.3932;985
5958;2017-06-20;2017-06-20;42;43.7621;124
5959;2017-06-20;2017-06-20;41;2.22695;980
5960;2017-06-20;2017-06-20;40;6.85413;578
5961;2017-06-20;2017-06-20;39;44.0369;036
5962;2017-06-20;2017-06-20;50;.900291;356
5963;2017-06-20;2017-06-20;44;64.8614;978
5964;2017-06-20;2017-06-20;43;8.72278;208
5965;2017-06-20;2017-06-20;58;33.1665;100
5966;2017-06-20;2017-06-20;57;.84648;417
5967;2017-06-20;2017-06-20;55;.051119;410
5968;2017-06-20;2017-06-20;205699733;2.47601;203
5969;2017-06-20;2017-06-20;62;8.5018;156
5970;2017-06-20;2017-06-20;59;7.4321;344
5971;2017-06-20;2017-06-20;427870281;30.6416;933
5972;2017-06-20;2017-06-20;409611215;6.57872;972
5973;2017-06-20;2017-06-20;29;6.66075;752
5974;2016-07-01;2050-12-31;38;31.8884;974
5975;2017-06-17;2017-06-19;21;16.4106;949
5976;2017-06-17;2017-06-19;205699734;.209521;348
5977;2017-06-17;2017-06-19;28;.180279;398
5978;2017-06-17;2017-06-19;25;17.6308;986
5979;2017-06-17;2017-06-19;35;57.7408;840
5980;2017-06-17;2017-06-19;31;73.7119;826
5981;2017-06-17;2017-06-19;30;59.2943;756
5982;2017-06-17;2017-06-19;37;.518715;392
5983;2017-06-17;2017-06-19;36;15.283;985
5984;2017-06-17;2017-06-19;42;43.5681;124
5985;2017-06-17;2017-06-19;41;2.21781;980
5986;2017-06-17;2017-06-19;40;6.80504;578
5987;2017-06-17;2017-06-19;39;43.8888;036
5988;2017-06-17;2017-06-19;50;.895345;356
5989;2017-06-17;2017-06-19;44;64.4561;978
5990;2017-06-17;2017-06-19;43;8.67187;208
5991;2017-06-17;2017-06-19;58;32.9703;100
5992;2017-06-17;2017-06-19;57;.843794;417
5993;2017-06-17;2017-06-19;55;.0509167;410
5994;2017-06-17;2017-06-19;205699733;2.45999;203
5995;2017-06-17;2017-06-19;62;8.47435;156
5996;2017-06-17;2017-06-19;59;7.40229;344
5997;2017-06-17;2017-06-19;427870281;30.575;933
5998;2017-06-17;2017-06-19;409611215;6.55401;972
5999;2017-06-17;2017-06-19;29;6.60778;752
6000;2016-07-01;2050-12-31;38;31.8884;974
6001;2017-06-17;2017-06-19;21;16.4106;949
6002;2017-06-17;2017-06-19;205699734;.209521;348
6003;2017-06-17;2017-06-19;28;.180279;398
6004;2017-06-17;2017-06-19;25;17.6308;986
6005;2017-06-17;2017-06-19;35;57.7408;840
6006;2017-06-17;2017-06-19;31;73.7119;826
6007;2017-06-17;2017-06-19;30;59.2943;756
6008;2017-06-17;2017-06-19;37;.518715;392
6009;2017-06-17;2017-06-19;36;15.283;985
6010;2017-06-17;2017-06-19;42;43.5681;124
6011;2017-06-17;2017-06-19;41;2.21781;980
6012;2017-06-17;2017-06-19;40;6.80504;578
6013;2017-06-17;2017-06-19;39;43.8888;036
6014;2017-06-17;2017-06-19;50;.895345;356
6015;2017-06-17;2017-06-19;44;64.4561;978
6016;2017-06-17;2017-06-19;43;8.67187;208
6017;2017-06-17;2017-06-19;58;32.9703;100
6018;2017-06-17;2017-06-19;57;.843794;417
6019;2017-06-17;2017-06-19;55;.0509167;410
6020;2017-06-17;2017-06-19;205699733;2.45999;203
6021;2017-06-17;2017-06-19;62;8.47435;156
6022;2017-06-17;2017-06-19;59;7.40229;344
6023;2017-06-17;2017-06-19;427870281;30.575;933
6024;2017-06-17;2017-06-19;409611215;6.55401;972
6025;2017-06-17;2017-06-19;29;6.60778;752
6026;2016-07-01;2050-12-31;38;31.8884;974
6027;2017-06-17;2017-06-19;21;16.4106;949
6028;2017-06-17;2017-06-19;205699734;.209521;348
6029;2017-06-17;2017-06-19;28;.180279;398
6030;2017-06-17;2017-06-19;25;17.6308;986
6031;2017-06-17;2017-06-19;35;57.7408;840
6032;2017-06-17;2017-06-19;31;73.7119;826
6033;2017-06-17;2017-06-19;30;59.2943;756
6034;2017-06-17;2017-06-19;37;.518715;392
6035;2017-06-17;2017-06-19;36;15.283;985
6036;2017-06-17;2017-06-19;42;43.5681;124
6037;2017-06-17;2017-06-19;41;2.21781;980
6038;2017-06-17;2017-06-19;40;6.80504;578
6039;2017-06-17;2017-06-19;39;43.8888;036
6040;2017-06-17;2017-06-19;50;.895345;356
6041;2017-06-17;2017-06-19;44;64.4561;978
6042;2017-06-17;2017-06-19;43;8.67187;208
6043;2017-06-17;2017-06-19;58;32.9703;100
6044;2017-06-17;2017-06-19;57;.843794;417
6045;2017-06-17;2017-06-19;55;.0509167;410
6046;2017-06-17;2017-06-19;205699733;2.45999;203
6047;2017-06-17;2017-06-19;62;8.47435;156
6048;2017-06-17;2017-06-19;59;7.40229;344
6049;2017-06-17;2017-06-19;427870281;30.575;933
6050;2017-06-17;2017-06-19;409611215;6.55401;972
6051;2017-06-17;2017-06-19;29;6.60778;752
6052;2016-07-01;2050-12-31;38;31.8884;974
6053;2017-06-16;2017-06-16;21;16.4125;949
6054;2017-06-16;2017-06-16;205699734;.209496;348
6055;2017-06-16;2017-06-16;28;.180746;398
6056;2017-06-16;2017-06-16;25;17.5443;986
6057;2017-06-16;2017-06-16;35;57.4437;840
6058;2017-06-16;2017-06-16;31;73.0109;826
6059;2017-06-16;2017-06-16;30;59.0317;756
6060;2017-06-16;2017-06-16;37;.524145;392
6061;2017-06-16;2017-06-16;36;15.2812;985
6062;2017-06-16;2017-06-16;42;43.3374;124
6063;2017-06-16;2017-06-16;41;2.20895;980
6064;2017-06-16;2017-06-16;40;6.77762;578
6065;2017-06-16;2017-06-16;39;43.663;036
6066;2017-06-16;2017-06-16;50;.893162;356
6067;2017-06-16;2017-06-16;44;64.2795;978
6068;2017-06-16;2017-06-16;43;8.63854;208
6069;2017-06-16;2017-06-16;58;32.8419;100
6070;2017-06-16;2017-06-16;57;.839207;417
6071;2017-06-16;2017-06-16;55;.051035;410
6072;2017-06-16;2017-06-16;205699733;2.45491;203
6073;2017-06-16;2017-06-16;62;8.45071;156
6074;2017-06-16;2017-06-16;59;7.36439;344
6075;2017-06-16;2017-06-16;427870281;30.4741;933
6076;2017-06-16;2017-06-16;409611215;6.54256;972
6077;2017-06-16;2017-06-16;29;6.59159;752
6078;2016-07-01;2050-12-31;38;31.8884;974
6079;2017-06-15;2017-06-15;21;16.2064;949
6080;2017-06-15;2017-06-15;205699734;.208768;348
6081;2017-06-15;2017-06-15;28;.180145;398
6082;2017-06-15;2017-06-15;25;17.1985;986
6083;2017-06-15;2017-06-15;35;57.0303;840
6084;2017-06-15;2017-06-15;31;72.7307;826
6085;2017-06-15;2017-06-15;30;58.873;756
6086;2017-06-15;2017-06-15;37;.517446;392
6087;2017-06-15;2017-06-15;36;15.2381;985
6088;2017-06-15;2017-06-15;42;43.1623;124
6089;2017-06-15;2017-06-15;41;2.19284;980
6090;2017-06-15;2017-06-15;40;6.77376;578
6091;2017-06-15;2017-06-15;39;43.2062;036
6092;2017-06-15;2017-06-15;50;.887355;356
6093;2017-06-15;2017-06-15;44;63.9481;978
6094;2017-06-15;2017-06-15;43;8.59667;208
6095;2017-06-15;2017-06-15;58;32.6859;100
6096;2017-06-15;2017-06-15;57;.833167;417
6097;2017-06-15;2017-06-15;55;.0507353;410
6098;2017-06-15;2017-06-15;205699733;2.44267;203
6099;2017-06-15;2017-06-15;62;8.39026;156
6100;2017-06-15;2017-06-15;59;7.31139;344
6101;2017-06-15;2017-06-15;427870281;30.3951;933
6102;2017-06-15;2017-06-15;409611215;6.47336;972
6103;2017-06-15;2017-06-15;29;6.57137;752
6104;2016-07-01;2050-12-31;38;31.8884;974
6105;2017-06-14;2017-06-14;21;16.1533;949
6106;2017-06-14;2017-06-14;205699734;.207897;348
6107;2017-06-14;2017-06-14;28;.180105;398
6108;2017-06-14;2017-06-14;25;17.1507;986
6109;2017-06-14;2017-06-14;35;56.9096;840
6110;2017-06-14;2017-06-14;31;72.3093;826
6111;2017-06-14;2017-06-14;30;58.8578;756
6112;2017-06-14;2017-06-14;37;.516562;392
6113;2017-06-14;2017-06-14;36;15.2291;985
6114;2017-06-14;2017-06-14;42;42.9183;124
6115;2017-06-14;2017-06-14;41;2.18967;980
6116;2017-06-14;2017-06-14;40;6.76328;578
6117;2017-06-14;2017-06-14;39;42.9554;036
6118;2017-06-14;2017-06-14;50;.883895;356
6119;2017-06-14;2017-06-14;44;63.7729;978
6120;2017-06-14;2017-06-14;43;8.58469;208
6121;2017-06-14;2017-06-14;58;32.6354;100
6122;2017-06-14;2017-06-14;57;.831404;417
6123;2017-06-14;2017-06-14;55;.0503939;410
6124;2017-06-14;2017-06-14;205699733;2.43557;203
6125;2017-06-14;2017-06-14;62;8.37115;156
6126;2017-06-14;2017-06-14;59;7.29666;344
6127;2017-06-14;2017-06-14;427870281;30.355;933
6128;2017-06-14;2017-06-14;409611215;6.45966;972
6129;2017-06-14;2017-06-14;29;6.55648;752
6130;2016-07-01;2050-12-31;38;31.8884;974
6131;2017-06-10;2017-06-13;29;6.51548;752
6132;2017-06-10;2017-06-13;28;.180626;398
6133;2017-06-10;2017-06-13;25;17.4788;986
6134;2017-06-10;2017-06-13;21;16.1442;949
6135;2017-06-10;2017-06-13;35;57.002;840
6136;2017-06-10;2017-06-13;31;72.5464;826
6137;2017-06-10;2017-06-13;30;58.6863;756
6138;2017-06-10;2017-06-13;39;42.9567;036
6139;2017-06-10;2017-06-13;37;.516627;392
6140;2017-06-10;2017-06-13;36;15.2184;985
6141;2017-06-10;2017-06-13;42;42.1675;124
6142;2017-06-10;2017-06-13;41;2.18252;980
6143;2017-06-10;2017-06-13;40;6.67729;578
6144;2017-06-10;2017-06-13;50;.886708;356
6145;2017-06-10;2017-06-13;44;63.7852;978
6146;2017-06-10;2017-06-13;43;8.56902;208
6147;2017-06-10;2017-06-13;58;32.5875;100
6148;2017-06-10;2017-06-13;57;.836052;417
6149;2017-06-10;2017-06-13;55;.0506734;410
6150;2017-06-10;2017-06-13;205699733;2.43395;203
6151;2017-06-10;2017-06-13;62;8.38388;156
6152;2017-06-10;2017-06-13;59;7.31264;344
6153;2017-06-10;2017-06-13;427870281;30.4011;933
6154;2017-06-10;2017-06-13;409611215;6.49226;972
6155;2017-06-10;2017-06-13;205699734;.207073;348
6156;2016-07-01;2050-12-31;38;31.8884;974
6157;2017-06-10;2017-06-13;29;6.51548;752
6158;2017-06-10;2017-06-13;28;.180626;398
6159;2017-06-10;2017-06-13;25;17.4788;986
6160;2017-06-10;2017-06-13;21;16.1442;949
